DATE,PAYS,CODE_POSTAL,LOCALITE,LANGUE1,LANGUE2,LANGUE3,LANGUE4,LANGUE5,COMMENT_NOUS_AVEZ-VOUS_DECOUVERT,MIN,KM
12/08/2019,LUX,5839,FENTANGE,LUXEMBOURGEOIS,,,,,ECOLE,26,28
12/08/2019,LUX,5943,ITZIG,LUXEMBOURGEOIS,,,,,ECOLE,26,28
13/08/2019,FRA,57240,NILVANGE,FRANCAIS,,,,,ECOLE,31,40
13/08/2019,LUX,4565,WALDBREDIMUS,LUXEMBOURGEOIS,,,,,ECOLE,33,37
13/08/2019,LUX,5423,ELSANGE,LUXEMBOURGEOIS,,,,,ECOLE,31,39
13/08/2019,LUX,6796,GREVENMACHER,LUXEMBOURGEOIS,,,,,ECOLE,40,54
13/08/2019,LUX,4640,DIFFERDANGE,LUXEMBOURGEOIS,,,,,ECOLE,4,2
13/08/2019,LUX,8081,BERTRANGE,LUXEMBOURGEOIS,,,,,ECOLE,24,20
15/08/2019,LUX,8329,NOSPELT,ANGLAIS,HOLLANDAIS,,,,ECOLE,27,36
15/08/2019,LUX,5692,ELVANGE,LUXEMBOURGEOIS,,,,,ECOLE,26,36
15/08/2019,LUX,1237,LUXEMBOURG,FRANCAIS,NEERLANDAIS,,,,ECOLE,29,31
15/08/2019,LUX,4993,SANEM,LUXEMBOURGEOIS,,,,,ECOLE,10,6
15/08/2019,LUX,4579,OBERKORN,FRANCAIS,PORTUGAIS,,,,ECOLE,5,2
15/08/2019,LUX,4451,BELVAUX,LUXEMBOURGEOIS,,,,,ECOLE,7,5
15/08/2019,LUX,1550,LUXEMBOURG,ANGLAIS,,,,,ECOLE,19,24
15/08/2019,LUX,4072,ESCH-SUR-ALZETTE ,FRANCAIS,,,,,ECOLE,10,9
15/08/2019,LUX,4580,DIFFERDANGE,LUXEMBOURGEOIS,,,,,ECOLE,4,2
16/08/2019,LUX,6165,NIEDERANVEN,LUXEMBOURGEOIS,,,,,ECOLE,30,41
17/08/2019,LUX,4687,Differdange OBERKORN,LUXEMBOURGEOIS,PORTUGAIS,,,,ECOLE,3,2
17/08/2019,LUX,3832,SCHIFFLANGE,LUXEMBOURGEOIS,,,,,ECOLE,15,13
17/08/2019,LUX,4882,LAMADELAINE,LUXEMBOURGEOIS,,,,,ECOLE,13,8
17/08/2019,LUX,8366,HAGEN,ALLEMAND,LUXEMBOURGEOIS,,,,ECOLE,22,18
17/08/2019,LUX,4131,ESCH-SUR-ALZETTE ,LUXEMBOURGEOIS,,,,,ECOLE,18,10
18/08/2019,LUX,8036,STRASSEN,ALLEMAND,LUXEMBOURGEOIS,,,,ECOLE,19,26
18/08/2019,LUX,3378,ROESER,LUXEMBOURGEOIS,,,,,ECOLE,18,25
18/08/2019,LUX,3429,DUDELANGE,LUXEMBOURGEOIS,,,,,ECOLE,16,19
19/08/2019,LUX,6942,NIEDERANVEN,LUXEMBOURGEOIS,,,,,ECOLE,29,41
19/08/2019,LUX,9709,CLERVAUX,LUXEMBOURGEOIS,,,,,ECOLE,67,92
19/08/2019,LUX,4804,RODANGE,FRANCAIS,LUXEMBOURGEOIS,,,,ECOLE,14,9
19/08/2019,LUX,4947,HAUTCHARAGE,FRANCAIS,LUXEMBOURGEOIS,,,,ECOLE,13,7
21/08/2019,LUX,4570,OBERKORN,FRANCAIS,,,,,ECOLE,7,3
21/08/2019,LUX,4627,DIFFERDANGE,FRANCAIS,PORTUGAIS,,,,ECOLE,5,2
26/08/2019,LUX,1255,LUXEMBOURG,ANGLAIS,ALLEMAND,,,,ECOLE,22,25
27/08/2019,LUX,8421,STEINFORT,ALLEMAND,LUXEMBOURGEOIS,,,,ECOLE,25,19
30/08/2019,LUX,7558,ROLLINGEN,FRANCAIS,LUXEMBOURGEOIS,,,,ECOLE,36,48
30/08/2019,FRA,57390,RUSSANGE,ITALIEN,FRANCAIS,,,,ECOLE,14,11
30/08/2019,LUX,4740,PETANGE,FRANCAIS,PORTUGAIS,,,,ECOLE,9,5
31/08/2019,LUX,6442,ECHTERNACH,ALLEMAND,LUXEMBOURGEOIS,,,,ECOLE,45,61
02/09/2019,LUX,3235,BETTEMBOURG,ANGLAIS,POLONAIS,,,,ECOLE,21,24
04/09/2019,LUX,1452,LUXEMBOURG,ALLEMAND,CHINOIS,LUXEMBOURGEOIS ,,,ECOLE,22,25
05/09/2019,FRA,63110,CLERMONT-FERRAND,ANGLAIS,FRANCAIS,,,,ECOLE,,
05/09/2019,LUX,1687,LUXEMBOURG,ALLEMAND,LUXEMBOURGEOIS,FRANCAIS,,,ECOLE,,
07/09/2019,LUX,1353,HOWALD,LUXEMBOURGEOIS,FRANCAIS,,,,ECOLE,22,26
08/09/2019,LUX,1550,LUXEMBOURG,ANGLAIS,PORTUGAIS,,,,ECOLE,25,26
08/09/2019,LUX,1469,LUXEMBOURG,ANGLAIS,ALLEMAND,,,,ECOLE,26,27
10/09/2019,LUX,8317,MAMER,FRANCAIS,PORTUGAIS,,,,ECOLE,27,32
14/09/2019,LUX,3480,DUDELANGE,ANGLAIS,FRANCAIS,,,,ECOLE,18,20
15/09/2019,LUX,5843,FENTANGE,ANGLAIS,FRANCAIS,,,,ECOLE,24,28
15/09/2019,LUX,2170,SENNINGENBERG,ESPAGNOL,ANGLAIS,,,,ECOLE,26,37
20/09/2019,LUX,3918,MONDERCANGE,ANGLAIS,FRANCAIS,,,,ECOLE,12,9
22/09/2019,LUX,8067,BERTRANGE,ANGLAIS,FRANCAIS,LUXEMBOURGEOIS,,,ECOLE,22,27
22/09/2019,LUX,4839,RODANGE,FRANCAIS,ITALIEN,,,,ECOLE,11,8
27/09/2019,BEL,6810,CHINY,FRANCAIS,,,,,ECOLE,53,52
28/09/2019,LUX,5761,HASSEL,ALLEMAND,LUXEMBOURGEOIS,,,,ECOLE,26,32
28/09/2019,LUX,2723,HOWALD,ANGLAIS,FRANCAIS,,,,ECOLE,21,26
02/10/2019,LUX,3346,LEUDELANGE,ANGLAIS,ALLEMAND,,,,ECOLE,15,17
03/10/2019,LUX,1948,LUXEMBOURG,ANGLAIS,FRANCAIS,,,,ECOLE,20,24
05/10/2019,FRA,57100,THIONVILLE,ANGLAIS,FRANCAIS,,,,ECOLE,37,41
05/10/2019,LUX,1550,LUXEMBOURG,ANGLAIS,FRANCAIS,,,,ECOLE,26,27
06/10/2019,LUX,5653,MONDORF-LES-BAINS,FRANCAIS,ANGLAIS,LUXEMBOURGEOIS,,,ECOLE,26,35
06/10/2019,LUX,2611,BONNEVOIE,ANGLAIS,FRANCAIS,,,,ECOLE,22,27
06/10/2019,LUX,2132,LUXEMBOURG,ANGLAIS,POLONAIS,,,,ECOLE,21,25
06/10/2019,LUX,4968,SCHOUWEILER,LUXEMBOURGEOIS,PORTUGAIS,,,,ECOLE,14,10
06/10/2019,LUX,8313,CAPELLEN,ANGLAIS,FRANCAIS,,,,ECOLE,27,21
12/10/2019,LUX,1363,HOWALD,ANGLAIS,LUXEMBOURGEOIS,,,,ECOLE,22,26
12/10/2019,LUX,8026,STRASSEN,LUXEMBOURGEOIS,FRANCAIS,,,,ECOLE,23,27
13/10/2019,LUX,4026,ESCH-SUR-ALZETTE ,ANGLAIS,FRANCAIS,,,,ECOLE,11,7
13/10/2019,FRA,4206,ESCH-SUR-ALZETTE ,FRANCAIS,LUXEMBOURGEOIS,,,,ECOLE,16,12
18/10/2019,LUX,4939,KAERJENG,ANGLAIS,LUXEMBOURGEOIS,FRANCAIS,,,ECOLE,11,9
19/10/2019,DEU,54309,NEWEL,ALLEMAND,LUXEMBOURGEOIS,,,,ECOLE,49,75
19/10/2019,LUX,5670,ALTWIES,LUXEMBOURGEOIS,HONGROIS,,,,ECOLE,23,32
19/10/2019,LUX,4408,SANEM,ALLEMAND,LUXEMBOURGEOIS,,,,ECOLE,9,5
19/10/2019,LUX,3877,SCHIFFLANGE,FRANCAIS,LUXEMBOURGEOIS,,,,ECOLE,13,13
20/10/2019,LUX,4925,KAERJENG,ALLEMAND,FRANCAIS,LUXEMBOURGEOIS,,,ECOLE,10,6
22/10/2019,FRA,54150,LES BAROCHES,ITALIEN,FRANCAIS,,,,ECOLE,44,41
25/10/2019,FRA,57100,THIONVILLE,ANGLAIS,FRANCAIS,,,,ECOLE,37,42
26/10/2019,LUX,5445,SCHENGEN,ALLEMAND,LUXEMBOURGEOIS,,,,ECOLE,33,42
26/10/2019,LUX,4781,PETANGE,LUXEMBOURGEOIS,PORTUGAIS,,,,ECOLE,10,6
27/10/2019,LUX,5810,HESPERANGE,FRANCAIS,ANGLAIS,,,,ECOLE,23,25
27/10/2019,LUX,4999,SPRINKANGE,ALLEMAND,LUXEMBOURGEOIS,FRANCAIS,,,ECOLE,14,10
27/10/2019,FRA,57290,FAMECK,ANGLAIS,POLONAIS,,,,ECOLE,34,38
28/10/2019,LUX,1217,BEGGEN,ANGLAIS,FRANCAIS,,,,ECOLE,38,33
29/10/2019,LUX,4976,BETTANGE-SUR-MESS,FRANCAIS,ITALIEN,,,,ECOLE,19,14
29/10/2019,LUX,1620,LUXEMBOURG,FRANCAIS,LUXEMBOURGEOIS,,,,ECOLE,33,27
29/10/2019,LUX,6660,BORN,ANGLAIS,,,,,ECOLE,60,68
29/10/2019,FRA,54730,VILLE HOUDLEMONT,LUXEMBOURGEOIS,FRANCAIS,,,,ECOLE,38,30
29/10/2019,BEL,6687,BERTOGNE,ANGLAIS,FRANCAIS,,,,ECOLE,65,90
29/10/2019,LUX,6310,BEAUFORT,ANGLAIS,LUXEMBOURGEOIS,,,,ECOLE,72,65
29/10/2019,LUX,7254,BERELDANGE,ALLEMAND,FRANCAIS,ANGLAIS,,,ECOLE,40,32
30/10/2019,FRA,57950,MONTIGNY-SUR-LES-METZ,ANGLAIS,FRANCAIS,,,,ECOLE,56,66
30/10/2019,FRA,54190,VILLERUPT,ANGLAIS,FRANCAIS,,,,ECOLE,24,15
30/10/2019,FRA,57570,HAGEN,ALLEMAND,FRANCAIS,,,,ECOLE,40,37
30/10/2019,FRA,57480,WALDWISSE,LUXEMBOURGEOIS,FRANCAIS,,,,ECOLE,51,52
30/10/2019,LUX,4979,KAERJENG,ALLEMAND,LUXEMBOURGEOIS,,,,ECOLE,15,8
30/10/2019,FRA,57240,KNUTANGE,ESPAGNOL,FRANCAIS,,,,ECOLE,36,32
30/10/2019,LUX,4720,PETANGE,LUXEMBOURGEOIS,FRANCAIS,,,,ECOLE,10,5
30/10/2019,LUX,4631,DIFFERDANGE,LUXEMBOURGEOIS,PORTUGAIS,,,,ECOLE,5,2
31/10/2019,LUX,2184,LUXEMBOURG,ANGLAIS,GRECQUE,,,,ECOLE,26,28
31/10/2019,LUX,4590,DIFFERDANGE,LUXEMBOURGEOIS,PORTUGAIS,,,,ECOLE,4,1.2
31/10/2019,LUX,5221,SANDWEILER,ANGLAIS,ESTONIEN,,,,ECOLE,29,32
31/10/2019,LUX,1457,LUXEMBOURG,FRANCAIS,SLOVAQUE,,,,ECOLE,32,29
31/10/2019,LUX,4845,RODANGE,ALLEMAND,LUXEMBOURGEOIS,,,,ECOLE,11,8
31/10/2019,LUX,8024,STRASSEN,ANGLAIS,ALLEMAND,,,,ECOLE,27,21
31/10/2019,LUX,7348,HEISDORF,LUXEMBOURGEOIS,PORTUGAIS,,,,ECOLE,40,47
01/11/2019,LUX,5340,MOUTFORT,ANGLAIS,SUEDOIS,,,,ECOLE,31,38
01/11/2019,FRA,57120,ROMBAS,ANGLAIS,FRANCAIS,,,,ECOLE,27,29
01/11/2019,LUX,8274,KEHLEN,ANGLAIS,ITALIEN,FRANCAIS,,,ECOLE,30,37
01/11/2019,LUX,4268,ESCH-SUR-ALZETTE ,ANGLAIS,POLONAIS,,,,ECOLE,12,10
01/11/2019,FRA,54690,EULMONT,ANGLAIS,FRANCAIS,,,,ECOLE,81,114
01/11/2019,LUX,6793,GREVENMACHER,ANGLAIS,RUSSE,,,,ECOLE,38,54
01/11/2019,LUX,4969,BETTANGE-SUR-MESS,ANGLAIS,LUXEMBOURGEOIS,FRANCAIS,,,ECOLE,17,13
01/11/2019,LUX,5376,SCHUTTRANGE,ANGLAIS,ALLEMAND,,,,ECOLE,31,41
01/11/2019,LUX,6917,ROODT-SUR-SYRE,ESPAGNOL,LUXEMBOURGEOIS,,,,ECOLE,36,46
02/11/2019,LUX,8249,MAMER,FRANCAIS,ITALIEN,,,,ECOLE,26,19
02/11/2019,FRA,54400,COSNES-ET-ROMAIN,ANGLAIS,FRANCAIS,,,,ECOLE,27,20
02/11/2019,LUX,8047,STRASSEN,ANGLAIS,ESPAGNOL,,,,ECOLE,25,22
02/11/2019,LUX,9577,WILTZ,LUXEMBOURGEOIS,PORTUGAIS,,,,ECOLE,70,91
02/11/2019,LUX,8230,MAMER,LUXEMBOURGEOIS,,,,,ECOLE,26,19
02/11/2019,FRA,57840,ROCHONVILLERS,ANGLAIS,LUXEMBOURGEOIS,,,,ECOLE,28,23
02/11/2019,LUX,4645,DIFFERDANGE,FRANCAIS,PORTUGAIS,,,,ECOLE,4,2
03/11/2019,LUX,3454,DUDELANGE,FRANCAIS,LUXEMBOURGEOIS,,,,ECOLE,21,21
03/11/2019,LUX,8094,BERTRANGE,FRANCAIS,LUXEMBOURGEOIS,,,,ECOLE,23,20
03/11/2019,LUX,5670,ALTWIES,ANGLAIS,FRANCAIS,,,,ECOLE,25,32
03/11/2019,FRA,57480,WALDWISSE,FRANCAIS,,,,,ECOLE,47,52
03/11/2019,DEU,66706,PERL,ANGLAIS,ALLEMAND,,,,ECOLE,35,46
03/11/2019,DEU,66706,PERL,ANGLAIS,ALLEMAND,,,,ECOLE,35,46
03/11/2019,LUX,4407,SANEM,LUXEMBOURGEOIS,PORTUGAIS,,,,ECOLE,10,6
07/11/2019,LUX,8072,BERTRANGE,LUXEMBOURGEOIS,PORTUGAIS,,,,ECOLE,15,16
10/11/2019,LUX,1550,LUXEMBOURG,FRANCAIS,ITALIEN,,,,ECOLE,27,28
10/11/2019,LUX,3378,LIVANGE,FRANCAIS,LUXEMBOURGEOIS,,,,ECOLE,19,25
10/11/2019,LUX,4804,RODANGE,FRANCAIS,LUXEMBOURGEOIS,,,,ECOLE,16,9
10/11/2019,LUX,4268,ESCH-SUR-ALZETTE ,LUXEMBOURGEOIS,FRANCAIS,,,,ECOLE,12,10
11/11/2019,FRA,57330,ENTRANGE,ANGLAIS,FRANCAIS,,,,ECOLE,25,30
03/01/2019,LUX,9662,KAUNDORF,LUXEMBOURGEOIS,,,,,ENTREPRISE,62,68
03/01/2019,DEU,66706,PERL,FRANCAIS,ALLEMAND,,,,ENTREPRISE,33,43
04/01/2019,LUX,8124,BRIDEL,LUXEMBOURGEOIS,,,,,ENTREPRISE,25,31
27/01/2019,LUX,1511,LUXEMBOURG,FRANCAIS,ESPAGNOL,,,,ENTREPRISE,19,24.3
15/02/2019,FRA,57700,NEUFCHEF,FRANCAIS,,,,,ENTREPRISE,33,32
06/03/2019,FRA,54350,MONT ST MARTIN,FRANCAIS,,,,,ENTREPRISE,23,13
10/03/2019,FRA,54620,BOISMONT,FRANCAIS,,,,,ENTREPRISE,26,22
17/03/2019,LUX,8035,STRASSEN,ALLEMAND,LUXEMBOURGEOIS,NORVEGIEN,,,ENTREPRISE,20,25.9
09/04/2019,FRA,57100,THIONVILLE,ANGLAIS,FRANCAIS,,,,ENTREPRISE,41,40.7
28/04/2019,LUX,7670,REULAND,LUXEMBOURGEOIS,FRANCAIS,,,,ENTREPRISE,38,49.7
09/05/2019,LUX,3321,BERCHEM,FRANCAIS,ROUMAIN,,,,ENTREPRISE,24,25
12/05/2019,LUX,4482,SANEM,FRANCAIS,LUXEMBOURGEOIS,,,,ENTREPRISE,8,4.9
12/07/2019,CHE,3014,BERN,ANGLAIS,ALLEMAND,LUXEMBOURGEOIS,,,ENTREPRISE,,
25/07/2019,LUX,6131,JUNGLINSTER,FRANCAIS,LUXEMBOURGEOIS,,,,ENTREPRISE,34,43
30/07/2019,FRA,54620,BEUVILLE,ANGLAIS,FRANCAIS,,,,ENTREPRISE,28,21
31/07/2019,LUX,4670,DIFFERDANGE,FRANCAIS,LUXEMBOURGEOIS,,,,ENTREPRISE,4,2
06/08/2019,LUX,3383,NOERTZANGE,LUXEMBOURGEOIS,,,,,ENTREPRISE,17,17
08/09/2019,LUX,3397,ROESER,LUXEMBOURGEOIS,FRANCAIS,,,,ENTREPRISE,23,27
06/10/2019,LUX,7782,BISSEN,ANGLAIS,FRANCAIS,LUXEMBOURGEOIS,,,ENTREPRISE,40,56
02/01/2019,LUX,2117,LUXEMBOURG,FRANCAIS,,,,,FACEBOOK,21,24.5
02/01/2019,FRA,57445,SARRBURG,FRANCAIS,,,,,FACEBOOK,112,191
02/01/2019,LUX,9370,DIEKIRCH,LUXEMBOURGEOIS,,,,,FACEBOOK,48,69
02/01/2019,BEL,6700,ARLON,ANGLAIS,FRANCAIS,,,,FACEBOOK,35,25
02/01/2019,BEL,9308,AALST,ANGLAIS,,,,,FACEBOOK,,
02/01/2019,LUX,5690,EHLANGE-SUR-MESS,LUXEMBOURGEOIS,,,,,FACEBOOK,10,7.1
02/01/2019,FRA,54520,LEVEILLE,FRANCAIS,,,,,FACEBOOK,168,255
03/01/2019,LUX,7307,STEINSEL,LUXEMBOURGEOIS,ALLEMAND,,,,FACEBOOK,30,35
03/01/2019,LUX,4640,OBERKORN,LUXEMBOURGEOIS,,,,,FACEBOOK,4,1.2
04/01/2019,LUX,1357,LUXEMBOURG,LUXEMBOURGEOIS,,,,,FACEBOOK,21,24.5
05/01/2019,FRA,57280,HAUCONCOURT,ANGLAIS,FRANCAIS,,,,FACEBOOK,39,57.5
06/01/2019,LUX,8022,STRASSEN,FRANCAIS,ITALIEN,,,,FACEBOOK,20,26.2
06/01/2019,LUX,4940,KAERJENG,FRANCAIS,LUXEMBOURGEOIS,,,,FACEBOOK,12,7
06/01/2019,LUX,2353,LUXEMBOURG,FRANCAIS,LUXEMBOURGEOIS,,,,FACEBOOK,19,22.6
13/01/2019,LUX,3336,HELLANGE,LUXEMBOURGEOIS,,,,,FACEBOOK,17,23
19/01/2019,DEU,54662,HERFORST,ALLEMAND,ANGLAIS,,,,FACEBOOK,66,96.8
19/01/2019,LUX,1716,LUXEMBOURG,ANGLAIS,RUSSE,,,,FACEBOOK,29,27
20/01/2019,LUX,2342,LUXEMBOURG,ANGLAIS,DANOIS,ALLEMAND,,,FACEBOOK,19,24.3
09/02/2019,LUX,1746,LUXEMBOURG,ANGLAIS,ITALIEN,,,,FACEBOOK,27,34
11/02/2019,FRA,57700,HAYANGE,FRANCAIS,,,,,FACEBOOK,30,40
11/02/2019,FRA,57970,STUCKANGE,ESPAGNOL,FRANCAIS,,,,FACEBOOK,49,52.1
12/02/2019,FRA,57310,RURANGE-LES-THIONVILLE,ANGLAIS,FRANCAIS,ALLEMAND,,,FACEBOOK,42,50.4
12/02/2019,FRA,57480,HAUTE-KONTZ,ANGLAIS,FRANCAIS,,,,FACEBOOK,44,51.2
13/02/2019,FRA,57190,FLORANGE,FRANCAIS,,,,,FACEBOOK,32,40
13/02/2019,FRA,57570,PUTTELANGE-LES--THIONVILLE,FRANCAIS,,,,,FACEBOOK,25,31
13/02/2019,FRA,57310,BERTRANGE,FRANCAIS,,,,,FACEBOOK,36,46
14/02/2019,FRA,54730,GORCY,FRANCAIS,,,,,FACEBOOK,37,30
14/02/2019,FRA,57420,CHEMINET,ANGLAIS,FRANCAIS,,,,FACEBOOK,65,88.2
14/02/2019,FRA,57940,VOLSTROFF,LUXEMBOURGEOIS,FRANCAIS,,,,FACEBOOK,42,53.8
14/02/2019,FRA,57330,ENTRANGE,ALLEMAND,FRANCAIS,,,,FACEBOOK,26,28.8
14/02/2019,FRA,57380,PONTPIERRE,ITALIEN,FRANCAIS,,,,FACEBOOK,80,107
15/02/2019,FRA,57100,THIONVILLE,FRANCAIS,,,,,FACEBOOK,32,41
15/02/2019,FRA,54000,NANCY,FRANCAIS,,,,,FACEBOOK,87,116
15/02/2019,FRA,54130,SAINT-MAX,FRANCAIS,,,,,FACEBOOK,87,117
16/02/2019,FRA,54610,CHENICOURT,ANGLAIS,FRANCAIS,,,,FACEBOOK,70,101
16/02/2019,FRA,57780,ROSSELANGE,ALLEMAND,FRANCAIS,,,,FACEBOOK,50,51.8
16/02/2019,FRA,57290,FAMECK,LUXEMBOURGEOIS,FRANCAIS,,,,FACEBOOK,36,40
16/02/2019,FRA,57970,FLORANGE,ALLEMAND,FRANCAIS,,,,FACEBOOK,29,39
16/02/2019,FRA,57330,ESCHERANGE,FRANCAIS,,,,,FACEBOOK,24,28.8
16/02/2019,FRA,54400,COSNES-ET-ROMAINS,ANGLAIS,FRANCAIS,LUXEMBOURGEOIS,,,FACEBOOK,25,20.5
17/02/2019,FRA,57100,THIONVILLE,ANGLAIS,FRANCAIS,,,,FACEBOOK,35,40.7
17/02/2019,FRA,54356,MONT ST MARTIN,FRANCAIS,,,,,FACEBOOK,18,13.8
17/02/2019,LUX,7788,BISSEN,ALLEMAND,LUXEMBOURGEOIS,,,,FACEBOOK,38,54.8
18/02/2019,LUX,3383,NOERTZANGE,FRANCAIS,LUXEMBOURGEOIS,,,,FACEBOOK,15,16.2
18/02/2019,FRA,57100,THIONVILLE,ANGLAIS,FRANCAIS,,,,FACEBOOK,38,40.7
18/02/2019,FRA,57000,METZ,FRANCAIS,,,,,FACEBOOK,53,68.7
19/02/2019,FRA,88110,LUVIGNY,ANGLAIS,FRANCAIS,,,,FACEBOOK,140,204
19/02/2019,FRA,54110,HUDIVILLER,FRANCAIS,,,,,FACEBOOK,96,148
19/02/2019,FRA,54110,HUDIVILLER,ANGLAIS,FRANCAIS,,,,FACEBOOK,96,148
19/02/2019,LUX,5730,GLATIGNY,ANGLAIS,FRANCAIS,,,,FACEBOOK,65,86.5
19/02/2019,FRA,54490,XIVRY-CIRCOURT,ANGLAIS,FRANCAIS,ITALIEN,,,FACEBOOK,38,31.5
19/02/2019,FRA,54440,HERSERANGE,ANGLAIS,FRANCAIS,,,,FACEBOOK,22,14.8
19/02/2019,LUX,3680,KAYL,FRANCAIS,LUXEMBOURGEOIS,,,,FACEBOOK,19,17.9
19/02/2019,FRA,57310,BOUSSE,ALLEMAND,FRANCAIS,,,,FACEBOOK,42,50.4
19/02/2019,FRA,57100,THIONVILLE,ESPAGNOL,FRANCAIS,,,,FACEBOOK,37,40.7
19/02/2019,FRA,54260,TELLANCOURT,LUXEMBOURGEOIS,FRANCAIS,,,,FACEBOOK,41,37.6
19/02/2019,FRA,57120,ROMBAS,ANGLAIS,FRANCAIS,ITALIEN,,,FACEBOOK,46,51.8
20/02/2019,FRA,57590,AJONCOURT,FRANCAIS,,,,,FACEBOOK,77,78.8
20/02/2019,LUX,1134,LUXEMBOURG,ESPAGNOL,ANGLAIS,,,,FACEBOOK,25,25.8
20/02/2019,FRA,54190,TIERCELET,FRANCAIS,,,,,FACEBOOK,16,10.8
20/02/2019,FRA,54150,LES BAROCHES,FRANCAIS,,,,,FACEBOOK,45,41.3
20/02/2019,FRA,57970,STUCKANGE,ANGLAIS,FRANCAIS,,,,FACEBOOK,50,52.1
21/02/2019,FRA,54400,COSNES-ET-ROMAINS,ITALIEN,FRANCAIS,,,,FACEBOOK,28,23.3
21/02/2019,FRA,54500,VANDOEUVRE-LES-NANCY,ANGLAIS,FRANCAIS,,,,FACEBOOK,93,128
21/02/2019,LUX,6161,BOURGLINSTER,FRANCAIS,LUXEMBOURGEOIS,,,,FACEBOOK,36,44.7
21/02/2019,FRA,57270,UCKANGE,ANGLAIS,FRANCAIS,,,,FACEBOOK,41,46.9
21/02/2019,FRA,57970,STUCKANGE,BERBERE,FRANCAIS,,,,FACEBOOK,48,57.9
21/02/2019,FRA,57190,FLORANGE,ANGLAIS,FRANCAIS,,,,FACEBOOK,31,39
21/02/2019,FRA,57680,GORZE,ITALIEN,FRANCAIS,,,,FACEBOOK,68,86.1
21/02/2019,FRA,57310,BOUSSE,ANGLAIS,FRANCAIS,,,,FACEBOOK,43,50.4
21/02/2019,FRA,57970,YUTZ,ALLEMAND,FRANCAIS,ANGLAIS,,,FACEBOOK,38,44.9
22/02/2019,FRA,57535,BRONVAUX,ANGLAIS,FRANCAIS,,,,FACEBOOK,51,52.8
22/02/2019,FRA,57710,TRESSANGE,ANGLAIS,FRANCAIS,,,,FACEBOOK,32,23.9
22/02/2019,FRA,54960,MERCY-LES-BAS,ANGLAIS,FRANCAIS,,,,FACEBOOK,32,25.1
22/02/2019,FRA,57480,WALDWISSE,ANGLAIS,FRANCAIS,,,,FACEBOOK,44,51.2
22/02/2019,FRA,54800,JARNY,ALLEMAND,FRANCAIS,ITALIEN,,,FACEBOOK,57,54.7
22/02/2019,FRA,54920,MORFONTAINE,FRANCAIS,,,,,FACEBOOK,19,14.3
22/02/2019,LUX,3772,TETANGE,FRANCAIS,LUXEMBOURGEOIS,,,,FACEBOOK,21,19.3
22/02/2019,FRA,57290,FAMECK,ANGLAIS,FRANCAIS,,,,FACEBOOK,36,40
22/02/2019,FRA,54190,TIERCELET,LUXEMBOURGEOIS,FRANCAIS,,,,FACEBOOK,16,10.8
22/02/2019,FRA,57655,BOULANGE,ALLEMAND,FRANCAIS,,,,FACEBOOK,29,25.7
23/02/2019,LUX,4210,ESCH/ALZETTE,FRANCAIS,,,,,FACEBOOK,18,9
23/02/2019,FRA,55320,GENICOURT-SUR-MEUSE,FRANCAIS,,,,,FACEBOOK,75,95
23/02/2019,FRA,57300,MONDELANGE,FRANCAIS,,,,,FACEBOOK,35,46
23/02/2019,FRA,57160,MOULIN-LES-METZ,FRANCAIS,,,,,FACEBOOK,51,69
24/02/2019,FRA,57180,TERVILLE,FRANCAIS,HONGROIS,,,,FACEBOOK,31,39
24/02/2019,FRA,57700,HAYANGE,FRANCAIS,,,,,FACEBOOK,28,40
24/02/2019,FRA,57700,HAYANGE,FRANCAIS,,,,,FACEBOOK,28,40
24/02/2019,LUX,8083,BERTRANGE,ANGLAIS,,,,,FACEBOOK,21,27
24/02/2019,LUX,1250,LUXEMBOURG,ANGLAIS,,,,,FACEBOOK,25,27
24/02/2019,FRA,54750,TRIEUX,FRANCAIS,,,,,FACEBOOK,28,29
24/02/2019,FRA,57290,FAMECK,FRANCAIS,,,,,FACEBOOK,32,39
24/02/2019,LUX,5861,FENTANGE,FRANCAIS,ROUMAIN,,,,FACEBOOK,21,28
24/02/2019,FRA,57000,NANCY,FRANCAIS,,,,,FACEBOOK,82,122
01/03/2019,DEU,56355,NAST랻TEN,ALLEMAND,,,,,FACEBOOK,130,221
02/03/2019,FRA,57920,BUDING,ALLEMAND,FRANCAIS,,,,FACEBOOK,56,62
02/03/2019,LUX,7570,MERSCH,FRANCAIS,BULGARE,LUXEMBOURGEOIS,,,FACEBOOK,37,43
02/03/2019,FRA,57270,UCKANGE,ANGLAIS,FRANCAIS,,,,FACEBOOK,40,46.9
02/03/2019,LUX,5750,FRISANGE,POLONAIS,ANGLAIS,,,,FACEBOOK,21,27.1
03/03/2019,FRA,54920,MORFONTAINE,PORTUGAIS,FRANCAIS,,,,FACEBOOK,19,14.3
03/03/2019,LUX,8805,RAMBROUCH,ALLEMAND,LUXEMBOURGEOIS,,,,FACEBOOK,48,43.2
03/03/2019,LUX,2127,LUXEMBOURG,FRANCAIS,LUXEMBOURGEOIS,,,,FACEBOOK,28,35.5
04/03/2019,LUX,54331,OBERBILLIG,ALLEMAND,,,,,FACEBOOK,41,59
06/03/2019,DEU,55294,BODENHEIM,ANGLAIS,ALLEMAND,,,,FACEBOOK,139,242
08/03/2019,FRA,54730,GORCY,FRANCAIS,,,,,FACEBOOK,37,30
