DATE,PAYS,CODE_POSTAL,LOCALITE,LANGUE_MATERNELLE,LANGUE_VEHICULAIRE,COMMENT_NOUS_AVEZ_VOUS_DECOUVERT,MIN,KM
09/03/2019,LUX,1256,LUXEMBOURG,POLONAIS,FRANCAIS,INTERNET,28,32
10/03/2019,FRA,57645,MONTOY-FLANVILLE,FRANCAIS,FRANCAIS,INTERNET,48,76
10/03/2019,FRA,54430,REHON,FRANCAIS,FRANCAIS,INTERNET,22,19
17/03/2019,DEU,54295,TRIER,ALLEMAND,ANGLAIS,INTERNET,54,73
17/03/2019,LUX,9119,SCHIEREN,LUXEMBOURGEOIS,LUXEMBOURGEOIS,INTERNET,41,61.4
17/03/2019,LUX,4494,SOLEUVRE,POLONAIS,ANGLAIS,INTERNET,6,3.7
24/03/2019,LUX,2121,LUXEMBOURG,FRANCAIS,ANGLAIS,INTERNET,27,31
24/03/2019,LUX,6700,ARLON,FRANCAIS,ANGLAIS/ALLEMAND,INTERNET,29,25
08/04/2019,BEL,6700,ARLON,FRANCAIS,ANGLAIS,INTERNET,35,25.9
09/04/2019,LUX,5819,ALZINGEN,FRANCAIS,ANGLAIS,INTERNET,31,33
09/04/2019,FRA,84360,MERINDOL,FRANCAIS,ANGLAIS,INTERNET,,
09/04/2019,LUX,7218,HELMSANGE,FRANCAIS,ALLEMAND/FRANCAIS,INTERNET,36,35.4
13/04/2019,LUX,4880,LAMADELAINE,PORTUGAIS,FRANCAIS/LUXEMBOURGEOIS,INTERNET,11,6.5
13/04/2019,LUX,1221,LUXEMBOURG,FRANCAIS,ITALIEN,INTERNET,30,34.6
13/04/2019,BEL,6792,AUBANGE,FRANCAIS,ITALIEN,INTERNET,23,16.4
14/04/2019,DEU,53175,BONN,ALLEMAND,ANGLAIS/FRANCAIS,INTERNET,140,228
14/04/2019,LUX,1279,LUXEMBOURG,PORTUGAIS,ANGLAIS/FRANCAIS,INTERNET,21,24.6
14/04/2019,BEL,9300,AALST,ANGLAIS,FRANCAIS/NERLANDAIS,INTERNET,152,247
14/04/2019,FRA,54430,REHON,FRANCAIS,ANGLAIS,INTERNET,25,19.5
14/04/2019,LUX,8294,KEISPELT,ANGLAIS,ANGLAIS,INTERNET,32,40.2
14/04/2019,LUX,5441,REMERSCHEN,LUXEMBOURGEOIS,ALLEMAND,INTERNET,29,42
15/04/2019,MLT,ATD3011,ATTARD,MALTAIS,ANGLAIS,INTERNET,,
15/04/2019,LUX,4583,DIFFERDANGE,LUXEMBOURGEOIS,ANGLAIS/FRANCAIS,INTERNET,5,1.7
16/04/2019,LUX,1469,LUXEMBOURG,NERLANDAIS,FRANCAIS,INTERNET,32,27.1
17/04/2019,LUX,9137,SCHIEREN,HONGROIS,LUXEMBOURGEOIS,INTERNET,44,61.5
19/04/2019,FRA,57000,METZ,FRANCAIS,ESPAGNOL,INTERNET,56,65.1
22/04/2019,BEL,6700,ARLON,FRANCAIS,ALLEMAND,INTERNET,31,26.3
27/04/2019,LUX,2149,LUXEMBOURG,ESPAGNOL,ANGLAIS,INTERNET,29,30.3
27/04/2019,LUX,5380,SCHUTTRANGE,LUXEMBOURGEOIS,ALLEMAND,INTERNET,32,41.4
27/04/2019,LUX,2125,LUXEMBOURG,FRANCAIS,ESPAGNOL,INTERNET,30,34.6
28/04/2019,NLD,7908EE,HOOGEVAAN,NERLANDAIS,ANGLAIS,INTERNET,,
28/04/2019,LUX,1319,LUXEMBOURG,ITALIEN,ALLEMAND,INTERNET,24,31.7
28/04/2019,LUX,7597,RECKANGE,LUXEMBOURGEOIS,FRANCAIS/ITALIEN,INTERNET,36,51.4
28/04/2019,FRA,57440,ANGEVILLERS,FRANCAIS,ALLEMAND,INTERNET,31,30.4
28/04/2019,LUX,1540,GASPERICH,PORTUGAIS,FRANCAIS,INTERNET,20,26.2
28/04/2019,LUX,1321,LUXEMBOURG,SLOVAQUE,FRANCAIS,INTERNET,18,22.2
29/04/2019,SRB,21000,ORAHOVAC,SERBE,ANGLAIS,INTERNET,,
01/05/2019,LUX,4409,BELVAUX,FRANCAIS,ITALIEN,INTERNET,8,4.6
01/05/2019,LUX,7392,ASSELSCHEUER,FRANCAIS,ANGLAIS,INTERNET,34,43.3
01/05/2019,LUX,4210,ESCH-SUR-ALZETTE ,PORTUGAIS,LUXEMBOURGEOIS,INTERNET,17,10.1
02/05/2019,ROU,11189,BUCAREST,ROUMAIN,ANGLAIS,INTERNET,,
02/05/2019,FRA,95210,SAINT-GRATIEN,FRANCAIS,ANGLAIS,INTERNET,267,363
04/05/2019,LUX,1227,LUXEMBOURG,PORTUGAIS,ALLEMAND/FRANCAIS,INTERNET,25,30
11/05/2019,FRA,57970,OUDRENNE,FRANCAIS,ANGLAIS,INTERNET,46,57.9
12/05/2019,LUX,9454,FOUHREN,LUXEMBOURGEOIS,FRANCAIS,INTERNET,58,80.2
12/05/2019,LUX,8320,CAPELLEN,HINDI,ANGLAIS,INTERNET,22,16.8
12/05/2019,FRA,54860,HAUCOURT-MOULAINE,FRANCAIS,ANGLAIS,INTERNET,20,14.4
27/05/2019,FRA,91400,SACLAY,FRANCAIS,CHINOIS,INTERNET,227,365
28/05/2019,LUX,8508,REDANGE,RUSSE,FRANCAIS,INTERNET,49,37
30/05/2019,LUX,1145,LUXEMBOURG,FRANCAIS,FRANCAIS,INTERNET,22,25
30/05/2019,LUX,1150,LUXEMBOURG,LITUANIEN,ANGLAIS,INTERNET,23,27
31/05/2019,FRA,54650,SAULNES,FRANCAIS,LUXEMBOURGEOIS,INTERNET,15,11.3
01/06/2019,BEL,1080,BRUXELLES,FRANCAIS,FRANCAIS,INTERNET,138,213
02/06/2019,DEU,61118,BAD VILBEL,ANGLAIS,ANGLAIS,INTERNET,164,295
08/06/2019,LUX,4360,ESCH-SUR-ALZETTE ,RUSSE,ANGLAIS/FRANCAIS,INTERNET,13,7
08/06/2019,LUX,6637,WASSERBILLIG,BULGARE,FRANCAIS,INTERNET,48,64
09/06/2019,LUX,2452,LUXEMBOURG,ANGLAIS,ESPAGNOL,INTERNET,26,32
15/06/2019,DEU,51069,K™LN,ALLEMAND,ANGLAIS,INTERNET,169,246
15/06/2019,LUX,8254,MAMER,ROUMAIN,ANGLAIS,INTERNET,23,18
15/06/2019,LUX,9151,ESCHDORF,LUXEMBOURGEOIS,ALLEMAND/FRANCAIS,INTERNET,58,76
18/06/2019,IND,400049,MUMBAI,HINDI,ANGLAIS,INTERNET,,
07/07/2019,FRA,54122,FLIN,FRANCAIS,ANGLAIS,INTERNET,116,177
11/07/2019,LUX,1452,LUXEMBOURG,ANGLAIS,ESPAGNOL,INTERNET,25,25
15/07/2019,FRA,57880,VARSBERG,FRANCAIS,ALLEMAND,INTERNET,78,100
17/07/2019,NLD,6596,MILSBEEK,FRANCAIS,ANGLAIS,INTERNET,192,317
23/07/2019,NLD,3073 JB,ROTTERDAM,TAMIL,NERLANDAIS,INTERNET,210,343
25/07/2019,NLD,9408 JB,ASSEN,NERLANDAIS,ALLEMAND/ANGLAIS,INTERNET,,
26/07/2019,NLD,2022 CN,HAARLEM,NERLANDAIS,ANGLAIS,INTERNET,,
26/07/2019,NLD,1073 ER,AMSTERDAM,NERLANDAIS,ANGLAIS,INTERNET,,
27/07/2019,NLD,8406,HOLLANDE,ALLEMAND,ALLEMAND,INTERNET,207,358
28/07/2019,NLD,6231 EB,MEERSSEN,NERLANDAIS,NERLANDAIS,INTERNET,121,197
29/07/2019,LUX,7317,MULLENDORF,FILIPINO,ANGLAIS,INTERNET,36,37
30/07/2019,DEU,54441,WAWERN,ALLEMAND,ANGLAIS,INTERNET,52,70
01/08/2019,FRA,54000,NANCY,FRANCAIS,ALLEMAND/ANGLAIS,INTERNET,79,116
01/08/2019,FRA,57570,HAGEN,FRANCAIS,ALLEMAND,INTERNET,33,36
03/08/2019,SGP,439888,SINGAPOUR,CHINOIS,ANGLAIS,INTERNET,,
07/08/2019,LUX,9689,TARCHAMPS,FRANCAIS,FRANCAIS,INTERNET,64,63
07/08/2019,LUX,1684,GONDERANGE,LUXEMBOURGEOIS,LUXEMBOURGEOIS,INTERNET,32,42
12/08/2019,LUX,6950,BETZDORF,LUXEMBOURGEOIS,LUXEMBOURGEOIS,INTERNET,36,47
14/08/2019,LUX,6560,ROSPORT,LUXEMBOURGEOIS,FRANCAIS,INTERNET,46,70
14/08/2019,HUN,,BUDAPEST,HONGROIS,ANGLAIS,INTERNET,,
14/08/2019,FRA,59670,OXEAÓRE,FRANCAIS,ANGLAIS,INTERNET,204,348
14/08/2019,FRA,73800,SAINT-PIERRE-DE-SOUCY,FRANCAIS,FRANCAIS,INTERNET,359,648
14/08/2019,BEL,6761,VIRTON,FRANCAIS,ANGLAIS,INTERNET,30,34
15/08/2019,LUX,3487,DUDELANGE,PORTUGAIS,LUXEMBOURGEOIS,INTERNET,17,19
15/08/2019,LUX,2112,LUXEMBOURG,POLONAIS,ANGLAIS,INTERNET,20,26
15/08/2019,LUX,7651,HEFFINGEN,LUXEMBOURGEOIS,LUXEMBOURGEOIS,INTERNET,41,51
17/08/2019,LUX,6634,WASSERBILLIG,LUXEMBOURGEOIS,LUXEMBOURGEOIS,INTERNET,39,59
17/08/2019,BEL,6769,MEIX-DEVANT-VIRTON,FRANCAIS,FRANCAIS,INTERNET,49,40
18/08/2019,NLD,2493XL,LA HAYE,NERLANDAIS,ANGLAIS,INTERNET,215,379
18/08/2019,LUX,9157,HEIDERSCHEID,LUXEMBOURGEOIS,ALLEMAND,INTERNET,51,72
18/08/2019,DEU,54441,WAWERN,ALLEMAND,FRANCAIS,INTERNET,48,66
19/08/2019,LUX,5322,CONTERN,LUXEMBOURGEOIS,FRANCAIS,INTERNET,27,36
19/08/2019,LUX,5760,HASSEL,LUXEMBOURGEOIS,ALLEMAND,INTERNET,27,32
19/08/2019,FRA,51100,REIMS,ARABE,FRANCAIS,INTERNET,78,205
20/08/2019,NLD,5401AK,UDEN,NERLANDAIS,ANGLAIS,INTERNET,144,209
20/08/2019,LUX,7244,BERELDANGE,LUXEMBOURGEOIS,LUXEMBOURGEOIS,INTERNET,34,28
21/08/2019,LUX,9137,SCHIEREN,LUXEMBOURGEOIS,LUXEMBOURGEOIS,INTERNET,46,60
22/08/2019,SGP,527498,TAMPINES STREET,ANGLAIS,ANGLAIS,INTERNET,,
25/08/2019,FRA,68220,RONSPACH-LE-HAUT,FRANCAIS,FRANCAIS,INTERNET,208,366
27/08/2019,LUX,7475,SCHOOS,LUXEMBOURGEOIS,ANGLAIS,INTERNET,44,53
27/08/2019,FRA,67206,STRASBOURG,FRANCAIS,SLOVAQUE,INTERNET,140,227
28/08/2019,LUX,2430,LUXEMBOURG,FRANCAIS,ANGLAIS,INTERNET,25,26
28/08/2019,BEL,6720,HABAY,FRANCAIS,ANGLAIS,INTERNET,37,37
28/08/2019,LUX,3522,DUDELANGE,LUXEMBOURGEOIS,ALLEMAND,INTERNET,21,20
29/08/2019,LUX,2265,LUXEMBOURG,RUSSE,ANGLAIS/FRANCAIS,INTERNET,20,25
29/08/2019,LUX,4650,DIFFERDANGE,LUXEMBOURGEOIS,FRANCAIS,INTERNET,5,3
30/08/2019,FRA,57100,THIONVILLE,FRANCAIS,LUXEMBOURGEOIS,INTERNET,35,41
30/08/2019,FRA,57365,FLEVY,FRANCAIS,FRANCAIS,INTERNET,43,53
05/09/2019,LUX,4924,HAUTCHARAGE,RUSSE,ALLEMAND/FRANCAIS,INTERNET,13,8
22/09/2019,GBR,LE65 2QX,ASHBY-DE-LA-ZOUCH,ANGLAIS,ANGLAIS,INTERNET,,
27/09/2019,BEL,6700,ARLON,FRANCAIS,ANGLAIS,INTERNET,33,26
27/09/2019,BEL,6720,HABAY,FRANCAIS,ANGLAIS,INTERNET,37,37
30/09/2019,LUX,9080,ETTELBRUCK,ALLEMAND,LUXEMBOURGEOIS,INTERNET,55,63
03/10/2019,DEU,66424,HOMBOURG,ALLEMAND,ANGLAIS/FRANCAIS,INTERNET,82,132
03/10/2019,DEU,66265,HEUSWEILER,ALLEMAND,ANGLAIS,INTERNET,61,98
03/10/2019,LUX,3333,HELLANGE,ALLEMAND,ANGLAIS,INTERNET,17,22
06/10/2019,DEU,51067,K™LN,ALLEMAND,FRANCAIS,INTERNET,157,242
06/10/2019,DEU,54343,F™HREN,ALLEMAND,ANGLAIS/RUSSE,INTERNET,56,87
06/10/2019,FRA,57990,IPPLING,FRANCAIS,ANGLAIS,INTERNET,84,126
08/10/2019,DEU,66706,PERL,LUXEMBOURGEOIS,ALLEMAND,INTERNET,35,45
08/10/2019,DEU,54451,IRSCH,ALLEMAND,ANGLAIS,INTERNET,58,71
09/10/2019,DEU,80333,MšNCHEN,ALLEMAND,ANGLAIS,INTERNET,,
12/10/2019,LUX,4994,SPRINKANGE,ROUMAIN,ANGLAIS,INTERNET,15,10
13/10/2019,DEU,54441,WAWERN,ALLEMAND,ANGLAIS,INTERNET,48,66
16/10/2019,DEU,66125,SAARBRšCKEN,ALLEMAND,ANGLAIS,INTERNET,73,116
19/10/2019,LUX,2168,MUHLENBACH,LITUANIEN,ALLEMAND,INTERNET,30,29
19/10/2019,LUX,8092,BERTRANGE,FRANCAIS,ANGLAIS,INTERNET,24,20
20/10/2019,DEU,47809,KREFELD,CHINOIS,ALLEMAND,INTERNET,177,283
20/10/2019,FRA,54260,TELLANCOURT,FRANCAIS,ANGLAIS,INTERNET,42,37
21/10/2019,FRA,57100,THIONVILLE,FRANCAIS,ESPAGNOL,INTERNET,37,42
21/10/2019,FRA,57100,THIONVILLE,FRANCAIS,ANGLAIS,INTERNET,37,42
21/10/2019,NLD,7031 JI,WEHL,NERLANDAIS,ANGLAIS,INTERNET,220,388
22/10/2019,FRA,57380,GUESSLING-HEMERING,FRANCAIS,ANGLAIS,INTERNET,78,100
24/10/2019,LUX,5485,WORMELDANGE,LUXEMBOURGEOIS,ANGLAIS,INTERNET,48,51
24/10/2019,FRA,57500,SAINT-AVOLD,FRANCAIS,ALLEMAND,INTERNET,72,101
24/10/2019,LUX,5861,FENTANGE,FRANCAIS,FRANCAIS,INTERNET,31,31
24/10/2019,FRA,54720,CUTRY,FRANCAIS,FRANCAIS,INTERNET,33,22
24/10/2019,FRA,57290,FAMECK,FRANCAIS,ANGLAIS,INTERNET,36,38
25/10/2019,FRA,57150,CREUTZWALD,FRANCAIS,FRANCAIS,INTERNET,70,100
25/10/2019,FRA,54113,GYE,FRANCAIS,ANGLAIS,INTERNET,96,142
26/10/2019,GRC,17455,ATHEN,GRECQUE,ANGLAIS,INTERNET,,
26/10/2019,LUX,3854,SCHIFFLANGE,ALLEMAND,ANGLAIS,INTERNET,16,13
27/10/2019,LUX,4489,SANEM,LUXEMBOURGEOIS,FRANCAIS,INTERNET,8,5
28/10/2019,LUX,6440,ECHTERNACH,ESPAGNOL,ANGLAIS,INTERNET,52,63
28/10/2019,FRA,54000,NANCY,FRANCAIS,FRANCAIS,INTERNET,93,116
28/10/2019,LUX,3850,SCHIFFLANGE,FRANCAIS,ANGLAIS,INTERNET,15,12
28/10/2019,FRA,75010,PARIS,FRANCAIS,FRANCAIS,INTERNET,,
28/10/2019,LUX,5823,FENTANGE,ITALIEN,ANGLAIS/FRANCAIS,INTERNET,26,26
28/10/2019,LUX,5431,LENNINGEN,LUXEMBOURGEOIS,LUXEMBOURGEOIS,INTERNET,39,46
28/10/2019,LUX,8320,STRASSEN,LUXEMBOURGEOIS,ALLEMAND,INTERNET,27,26
28/10/2019,LUX,6183,GREVENMACHER,PORTUGAIS,FRANCAIS,INTERNET,34,43
29/10/2019,FRA,57370,KOENIGSMACKER,FRANCAIS,LUXEMBOURGEOIS,INTERNET,46,49
29/10/2019,FRA,9340,FLEBOUR,FRANCAIS,FRANCAIS,INTERNET,62,71
29/10/2019,LUX,8010,STRASSEN,FRANCAIS,ANGLAIS,INTERNET,28,21
29/10/2019,LUX,1742,LUXEMBOURG,FRANCAIS,ANGLAIS,INTERNET,39,26
30/10/2019,LUX,2210,CAPELLEN,FRANCAIS,FRANCAIS,INTERNET,28,21
30/10/2019,LUX,6416,ECHTERNACH,LUXEMBOURGEOIS,LUXEMBOURGEOIS,INTERNET,59,62
30/10/2019,LUX,6730,GREVENMACHER,FRANCAIS,ANGLAIS,INTERNET,58,55
01/11/2019,LUX,3243,BETTEMBOURG,ROUMAIN,ANGLAIS,INTERNET,20,20
01/11/2019,LUX,5244,SANDWEILER,ANGLAIS,ANGLAIS/FRANCAIS,INTERNET,26,33
01/11/2019,LUX,6940,NIEDERANVEN,ANGLAIS,ESTONIEN,INTERNET,30,41
01/11/2019,LUX,4499,LIMPACH,PORTUGAIS,LUXEMBOURGEOIS,INTERNET,11,9
01/11/2019,LUX,5316,CONTERN,GRECQUE,ANGLAIS,INTERNET,29,36
01/11/2019,LUX,7593,BERINGEN,PORTUGAIS,ANGLAIS,INTERNET,41,50
01/11/2019,LUX,8028,STRASSEN,FRANCAIS,SUEDOIS,INTERNET,23,26
01/11/2019,FRA,57290,FAMECK,FRANCAIS,FRANCAIS,INTERNET,35,38
01/11/2019,LUX,8013,STRASSEN,FRANCAIS,NERLANDAIS,INTERNET,22,26
01/11/2019,DEU,54329,KONY,ALLEMAND,ANGLAIS,INTERNET,63,76
01/11/2019,BEL,4880,LAMADELAINE,FRANCAIS,ANGLAIS,INTERNET,11,7
01/11/2019,LUX,9125,SCHIEREN,PORTUGAIS,RUSSE,INTERNET,43,61
02/11/2019,LUX,9521,WILTZ,ROUMAIN,ANGLAIS,INTERNET,66,87
02/11/2019,LUX,5830,ALZINGEN,ITALIEN,ANGLAIS/FRANCAIS,INTERNET,26,28
02/11/2019,LUX,8055,BERTANGE,HONGROIS,ANGLAIS,INTERNET,23,19
02/11/2019,DEU,55765,OBERHAMBACH,ALLEMAND,POLONAIS,INTERNET,88,138
02/11/2019,FRA,55400,FOAMEIX-ORNEL,HOLLANDAIS,ANGLAIS,INTERNET,57,53
02/11/2019,DEU,67269,LITTENHEIM,ALLEMAND,ANGLAIS,INTERNET,117,188
02/11/2019,LUX,1117,LUXEMBOURG,ROUMAIN,ANGLAIS,INTERNET,24,26
02/11/2019,LUX,8042,STRASSEN,ANGLAIS,ANGLAIS,INTERNET,26,21
02/11/2019,FRA,54720,CUTRY,FRANCAIS,ITALIEN,INTERNET,26,17
02/11/2019,FRA,57700,HAYANGE,ITALIEN,FRANCAIS,INTERNET,40,42
02/11/2019,LUX,1723,LUXEMBOURG,FRANCAIS,ANGLAIS,INTERNET,21,25
03/11/2019,DEU,55122,MAINZ,ALLEMAND,ANGLAIS,INTERNET,180,284
03/11/2019,DEU,55122,MAINZ,ALLEMAND,ANGLAIS,INTERNET,180,284
03/11/2019,LUX,2538,LUXEMBOURG,FRANCAIS,ROUMAIN,INTERNET,24,26
03/11/2019,DEU,66663,MERTZIG,ALLEMAND,ANGLAIS,INTERNET,48,67
03/11/2019,LUX,1655,LUXEMBOURG,HONGROIS,ANGLAIS,INTERNET,21,23
03/11/2019,DEU,66839,SCHMELZ,ALLEMAND,FRANCAIS,INTERNET,72,90
03/11/2019,LUX,1433,LUXEMBOURG,FRANCAIS,ANGLAIS,INTERNET,21,25
03/11/2019,FRA,57290,FAMECK,FRANCAIS,FRANCAIS,INTERNET,33,38
03/11/2019,LUX,3321,BERCHEM,FRANCAIS,ANGLAIS,INTERNET,23,26
03/11/2019,FRA,55600,THONNE-LE-THIL,FRANCAIS,ANGLAIS,INTERNET,51,51
03/11/2019,FRA,54400,COSNES-ET-ROMAIN,FRANCAIS,ANGLAIS,INTERNET,23,20
03/11/2019,FRA,57970,OUDRENNE,FRANCAIS,ANGLAIS,INTERNET,47,48
03/11/2019,FRA,57300,TR‚MERY,FRANCAIS,ANGLAIS,INTERNET,38,48
03/11/2019,LUX,3322,BIVANGE,FRANCAIS,ALLEMAND,INTERNET,23,27
04/11/2019,LUX,2340,LUXEMBOURG,NORVEGIEN,ANGLAIS,INTERNET,24,26
04/11/2019,FRA,43330,SAINT-FERREOL-D'AUROURE,FRANCAIS,CREOLE,INTERNET,,
04/11/2019,LUX,8340,OLM,TCHEQUE,ANGLAIS/FRANCAIS,INTERNET,26,33
05/11/2019,FRA,71000,SANC‚,BOSNIAQUE,ANGLAIS/ESPAGNOL/TURC,INTERNET,,
05/11/2019,LUX,1938,LUXEMBOURG,SUEDOIS,ANGLAIS/RUSSE,INTERNET,41,31
10/11/2019,DEU,9123,CHEMNITZ,ANGLAIS,ANGLAIS,INTERNET,,
10/11/2019,LUX,2121,LUXEMBOURG,ITALIEN,ANGLAIS,INTERNET,28,36
11/11/2019,FRA,57940,VOLSTROFF,FRANCAIS,FRANCAIS,INTERNET,40,52
11/11/2019,BEL,6600,BENONCHAMPS,FRANCAIS,LUXEMBOURGEOIS,INTERNET,67,72
11/11/2019,FRA,54870,UGNY,FRANCAIS,ALLEMAND,INTERNET,30,22
28/09/2019,LUX,1309,LUXEMBOURG,LUXEMBOURGEOIS,FRANCAIS,B.A.O.,22,26
28/09/2019,LUX,5368,SCHUTTRANGE,LUXEMBOURGEOIS,FRANCAIS,B.A.O.,30,42
28/09/2019,LUX,1364,LUXEMBOURG,LUXEMBOURGEOIS,FRANCAIS,B.A.O.,22,26
28/09/2019,LUX,1923,LUXEMBOURG,LUXEMBOURGEOIS,FRANCAIS,B.A.O.,28,26
27/07/2019,BEL,6760,VIRTON,FRANCAIS,FRANCAIS,PUB,40,34
10/02/2019,LUX,1948,LUXEMBOURG,ALLEMAND,FRANCAIS,ECOLE,18,24
17/02/2019,LUX,4531,DIFFERDANGE,CAP-VERDIEN,LUXEMBOURGEOIS,ECOLE,2,0.9
11/04/2019,LUX,7373,HELMDANGE,HOLLANDAIS,LUXEMBOURGEOIS,ECOLE,37,44
17/04/2019,LUX,4806,RODANGE,PORTUGAIS,LUXEMBOURGEOIS,ECOLE,12,7.7
06/08/2019,LUX,3480,BETTEMBOURG,ANGLAIS,ANGLAIS,ECOLE,21,24
31/08/2019,LUX,7362,BOFFERDINGEN,LUXEMBOURGEOIS,FRANCAIS,ECOLE,34,46
06/10/2019,LUX,8110,STRASSEN,ANGLAIS,FRANCAIS,ECOLE,21,26
29/10/2019,LUX,3782,TETANGE,FRANCAIS,ANGLAIS,ECOLE,23,19
17/02/2019,FRA,57690,CREHANGE,FRANCAIS,ALLEMAND,INTERNET,70,101
17/02/2019,FRA,57000,METZ,FRANCAIS/ITALIEN,ANGLAIS,INTERNET,49,68.7
03/02/2019,LUX,8065,BERTRANGE,ROUMAIN,FRANCAIS,INTERNET,22,19.1
01/11/2019,FRA,54190,BOURENE,FRANCAIS,ARABE,CURIOSITE,13,10
02/01/2019,LUX,8540,OSPERN,HOLLANDAIS,ALLEMAND/LUXEMBOURGEOIS ,MEDIA,46,36
07/01/2019,LUX,7329,HEISDORG,LUXEMBOURGEOIS,FRANCAIS,MEDIA,34,36.1
15/01/2019,LUX,1543,LUXEMBOURG,LUXEMBOURGEOIS,LUXEMBOURGEOIS,MEDIA,19,22.6
20/01/2019,LUX,5310,CONTERN,FRANCAIS,ANGLAIS,MEDIA,27,36
10/03/2019,LUX,7780,BISSEN,LUXEMBOURGEOIS,LUXEMBOURGEOIS,MEDIA,41,55
02/04/2019,LUX,4143,ESCH/ALZETTE,BOSNIEN,LUXEMBOURGEOIS,MEDIA,17,11
07/04/2019,LUX,4360,ESCH SUR ALZETTE ,FRANCAIS,FRANCAIS,MEDIA,11,6.1
08/04/2019,LUX,7418,BUSCHDORF,LUXEMBOURGEOIS,FRANCAIS,MEDIA,44,34.5
09/04/2019,BEL,5790,GREVENMACHER,FRANCAIS,LUXEMBOURGEOIS,MEDIA,44,57.1
11/04/2019,BEL,6830,BOUILLON,FRANCAIS,FRANCAIS,MEDIA,76,99
13/04/2019,FRA,54400,LONGWY,FRANCAIS,ALLEMAND/ANGLAIS,MEDIA,,
13/04/2019,LUX,8350,GARNICH,LUXEMBOURGEOIS,FRANCAIS,MEDIA,19,14.3
14/04/2019,LUX,3385,NOERZANGE,LUXEMBOURGEOIS,ALLEMAND/FRANCAIS,MEDIA,14,16.2
14/04/2019,LUX,1482,LUXEMBOURG,ALLEMAND,FRANCAIS,MEDIA,26,30.3
15/04/2019,LUX,4026,ESCH-SUR-ALZETTE ,LUXEMBOURGEOIS,ALLEMAND/FRANCAIS,MEDIA,13,7.2
15/04/2019,LUX,4976,BETTANGE-SUR-MESS,LUXEMBOURGEOIS,FRANCAIS,MEDIA,18,13.5
17/04/2019,LUX,9391,REISDORF,LUXEMBOURGEOIS,ALLEMAND,MEDIA,58,69
17/04/2019,LUX,6831,BERBOURG,LUXEMBOURGEOIS,ALLEMAND/FRANCAIS,MEDIA,44,57.7
17/04/2019,LUX,8386,KOERICH,LUXEMBOURGEOIS,FRANCAIS,MEDIA,27,20
22/04/2019,LUX,1133,LUXEMBOURG,LUXEMBOURGEOIS,FRANCAIS,MEDIA,23,26.9
18/05/2019,LUX,1231,LUXEMBOURG,LUXEMBOURGEOIS,LUXEMBOURGEOIS,MEDIA,28,28
19/05/2019,LUX,1250,LUXEMBOURG,ANGLAIS,FRANCAIS,MEDIA,26,26
27/05/2019,LUX,1635,LUXEMBOURG,LUXEMBOURGEOIS,FRANCAIS,MEDIA,26,26
29/05/2019,LUX,9184,SCHIEREN,LUXEMBOURGEOIS,FRANCAIS,MEDIA,47,60
29/05/2019,LUX,1349,LUXEMBOURG,LUXEMBOURGEOIS,FRANCAIS,MEDIA,25,26
30/05/2019,LUX,7641,CHRISTNACH,ITALIEN/LUXEMBOURGEOIS,ANGLAIS,MEDIA,45,56
30/05/2019,LUX,9186,STEGEN,LUXEMBOURGEOIS,ALLEMAND/FRANCAIS,MEDIA,49,67
20/06/2019,DEU,54341,FELL,ALLEMAND,ANGLAIS,MEDIA,65,88
09/07/2019,LUX,8410,STEINFORT,FRANCAIS,ANGLAIS,MEDIA,32,20
15/07/2019,LUX,9144,HIERHECK,LUXEMBOURGEOIS,FRANCAIS,MEDIA,56,50
18/07/2019,LUX,7640,CHRISTNACH,LUXEMBOURGEOIS,LUXEMBOURGEOIS,MEDIA,46,55
19/07/2019,LUX,1321,LUXEMBOURG,LUXEMBOURGEOIS,LUXEMBOURGEOIS,MEDIA,20,22
28/07/2019,LUX,7333,STEINSEL,ALLEMAND,ANGLAIS/LUXEMBOURGEOIS,MEDIA,30,36
05/08/2019,LUX,4978,FINGIG,LUXEMBOURGEOIS,LUXEMBOURGEOIS,MEDIA,17,12
17/08/2019,BEL,6791,ATHUS,FRANCAIS,LUXEMBOURGEOIS,MEDIA,14,8
19/08/2019,LUX,4971,BETTANGE-SUR-MESS,LUXEMBOURGEOIS,LUXEMBOURGEOIS,MEDIA,15,12
24/08/2019,LUX,2149,LUXEMBOURG,ARABE,ANGLAIS,MEDIA,27,30
21/09/2019,LUX,6181,GONDERANGE,LUXEMBOURGEOIS,FRANCAIS,MEDIA,31,42
28/09/2019,LUX,6350,DILLINGEN,NERLANDAIS,FRANCAIS/LUXEMBOURGEOIS,MEDIA,55,64
06/10/2019,LUX,9167,MERTZIG,LUXEMBOURGEOIS,ALLEMAND/FRANCAIS,MEDIA,48,63
11/10/2019,DEU,66333,V™LKLINGEN,ALLEMAND,FRANCAIS,MEDIA,65,96
01/11/2019,LUX,7771,BISSEN,LUXEMBOURGEOIS,ALLEMAND/FRANCAIS,MEDIA,42,56
02/11/2019,LUX,3636,KAYL,LUXEMBOURGEOIS,FRANCAIS,MEDIA,18,18
02/11/2019,LUX,5359,SCHUTTRANGE,LUXEMBOURGEOIS,ALLEMAND/FRANCAIS,MEDIA,34,39
03/11/2019,LUX,4490,SOLEUVRE,LUXEMBOURGEOIS,POLONAIS,MEDIA,8,5
